Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
21,14093.038000,3,0.001000,8.925539e-51,28,6,94,7,21,3,121,188,36,179,807,72,5,11,135,32
22,14168.585000,3,0.002600,1.371602e-50,28,7,94,7,21,3,121,187,36,182,807,72,5,11,135,32
23,14532.568000,3,0.002800,1.061473e-50,28,6,94,7,21,3,121,193,36,187,807,72,5,11,135,32
24,14561.013000,3,0.002300,1.017245e-50,28,6,94,7,21,3,121,190,36,187,807,72,5,11,135,32
25,14338.213000,3,0.001900,8.616476e-51,28,6,94,7,21,3,121,184,36,181,807,72,5,11,135,32
26,14654.659000,3,0.001200,8.806532e-51,28,6,94,7,21,3,121,188,36,178,807,72,5,11,135,32
27,14547.843000,3,0.002900,1.043356e-50,28,6,94,7,21,3,121,187,36,193,807,72,5,11,135,32
28,14590.478000,3,0.001300,9.300323e-51,28,6,94,7,21,3,121,189,36,181,807,72,5,11,135,32
29,14300.544000,3,0.001300,9.511694e-51,28,6,94,7,21,3,121,184,36,189,807,72,5,11,135,32
30,14498.031000,3,0.000900,6.643088e-51,28,6,94,7,21,3,121,176,36,172,807,72,5,11,135,32
31,13529.457000,3,0.001200,8.993036e-51,28,6,94,7,21,3,121,182,36,187,807,72,5,11,135,32
32,13645.123000,3,0.002300,1.573026e-50,28,7,94,7,21,3,121,193,36,186,807,72,5,11,135,32
33,13923.647000,3,0.001600,1.397713e-50,28,7,94,7,21,3,121,182,36,190,807,72,5,11,135,32
34,13953.360000,3,0.000600,7.623565e-51,28,6,94,7,21,3,121,179,36,178,807,72,5,11,135,32
35,13941.827000,3,0.000800,7.859803e-51,28,6,94,7,21,3,121,180,36,179,807,72,5,11,135,32
36,13656.552000,3,0.001200,7.417523e-51,28,6,94,7,21,3,121,179,36,176,807,72,5,11,135,32
37,13204.282000,3,0.001100,9.005469e-51,28,6,94,7,21,3,121,186,36,182,807,72,5,11,135,32
38,13386.024000,3,0.001700,1.449401e-50,28,7,94,7,21,3,121,189,36,184,807,72,5,11,135,32
39,12989.544000,3,0.002800,1.387588e-50,28,7,94,7,21,3,121,183,36,188,807,72,5,11,135,32
40,12765.515000,3,0.001900,1.081722e-50,28,6,94,7,21,3,121,191,36,191,807,72,5,11,135,32
41,14335.107000,3,0.002600,1.562635e-50,28,7,94,7,21,3,121,190,36,189,807,72,5,11,135,32
42,14098.743000,3,0.001700,7.957496e-51,28,6,94,7,21,3,121,185,36,174,807,72,5,11,135,32
43,9827.751000,3,0.002100,9.989499e-51,28,6,94,7,21,3,121,197,36,178,807,72,5,11,135,32
44,14146.997000,3,0.002000,9.058756e-51,28,6,94,7,21,3,121,189,36,179,807,72,5,11,135,32
45,14289.279000,3,0.003000,1.046730e-50,28,6,94,7,21,3,121,192,36,187,807,72,5,11,135,32
46,14133.930000,3,0.001700,9.261246e-51,28,6,94,7,21,3,121,187,36,183,807,72,5,11,135,32
47,14227.171000,3,0.001600,9.351834e-51,28,6,94,7,21,3,121,186,36,185,807,72,5,11,135,32
48,13915.463000,3,0.001900,9.548995e-51,28,6,94,7,21,3,121,185,36,188,807,72,5,11,135,32
49,13874.876000,3,0.001600,8.451287e-51,28,6,94,7,21,3,121,182,36,182,807,72,5,11,135,32
50,14106.085000,3,0.002600,1.428086e-50,28,7,94,7,21,3,121,188,36,184,807,72,5,11,135,32
