Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxHeap(MB),MaxNonHeap(MB)
1,14068.171000, 1024.000000,1320.400000,2560.000000,16384.000000,18.100000
2,14792.065000, 1024.000000,1538.400000,2560.000000,16384.000000,18.900000
3,14215.092000, 1024.000000,1525.800000,2588.000000,16384.000000,18.300000
4,14906.763000, 1024.000000,1506.000000,2700.000000,16384.000000,19.100000
5,14892.868000, 1024.000000,1477.500000,2560.000000,16384.000000,18.300000
6,14378.379000, 1024.000000,1327.700000,2624.000000,16384.000000,18.200000
7,14218.643000, 1024.000000,1509.300000,3072.000000,16384.000000,19.300000
8,13770.412000, 1024.000000,1468.000000,2584.000000,16384.000000,18.700000
9,13588.901000, 1024.000000,1290.200000,2560.000000,16384.000000,19.200000
10,15287.574000, 1024.000000,1771.400000,2984.000000,16384.000000,19.200000
11,14315.859000, 1024.000000,1377.100000,2560.000000,16384.000000,18.700000
12,14929.345000, 1024.000000,1517.500000,2576.000000,16384.000000,19.400000
13,14296.319000, 1024.000000,1524.900000,2560.000000,16384.000000,18.700000
14,15010.056000, 1024.000000,1538.400000,2628.000000,16384.000000,19.000000
15,14945.272000, 1024.000000,1552.800000,2660.000000,16384.000000,18.600000
16,14615.355000, 1024.000000,1401.400000,2632.000000,16384.000000,19.200000
17,14128.264000, 1024.000000,1565.100000,2688.000000,16384.000000,19.300000
18,13648.026000, 1024.000000,1513.500000,2832.000000,16384.000000,19.300000
19,13547.797000, 1024.000000,1464.200000,2576.000000,16384.000000,19.100000
20,15254.345000, 1024.000000,1455.600000,2588.000000,16384.000000,18.500000
21,13651.281000, 1024.000000,1356.500000,2560.000000,16384.000000,18.900000
22,13654.551000, 1024.000000,1462.500000,2632.000000,16384.000000,19.000000
23,14081.901000, 1024.000000,1519.100000,2660.000000,16384.000000,18.400000
24,14270.096000, 1024.000000,1479.900000,2612.000000,16384.000000,18.900000
25,14261.999000, 1024.000000,1377.400000,2560.000000,16384.000000,19.100000
26,14481.953000, 1024.000000,1523.100000,2604.000000,16384.000000,18.600000
27,14899.043000, 1024.000000,1496.800000,2680.000000,16384.000000,19.300000
28,14955.932000, 1024.000000,1396.100000,2580.000000,16384.000000,19.200000
29,15281.107000, 1024.000000,1552.500000,2584.000000,16384.000000,18.800000
30,14928.356000, 1024.000000,1397.500000,2588.000000,16384.000000,19.200000
31,13696.529000, 1024.000000,1491.800000,2756.000000,16384.000000,19.200000
32,13799.655000, 1024.000000,1502.300000,2584.000000,16384.000000,19.100000
33,14232.918000, 1024.000000,1493.100000,2664.000000,16384.000000,19.000000
34,14421.373000, 1024.000000,1472.500000,2560.000000,16384.000000,19.100000
35,14327.802000, 1024.000000,1297.700000,2304.000000,16384.000000,18.900000
36,14587.240000, 1024.000000,1386.000000,2608.000000,16384.000000,18.900000
37,15051.233000, 1024.000000,1479.400000,2588.000000,16384.000000,18.100000
38,15029.366000, 1024.000000,1312.000000,2560.000000,16384.000000,18.600000
39,15063.116000, 1024.000000,1472.600000,2584.000000,16384.000000,19.000000
40,15380.871000, 1024.000000,1444.200000,2760.000000,16384.000000,18.700000
41,14258.143000, 1024.000000,1491.600000,2560.000000,16384.000000,19.100000
42,14871.679000, 1024.000000,1699.700000,2996.000000,16384.000000,19.100000
43,14317.589000, 1024.000000,1353.100000,2560.000000,16384.000000,19.000000
44,14982.464000, 1024.000000,1567.000000,2612.000000,16384.000000,18.900000
45,14845.790000, 1024.000000,1503.100000,2560.000000,16384.000000,18.500000
46,14407.735000, 1024.000000,1632.000000,3072.000000,16384.000000,18.700000
47,14238.883000, 1024.000000,1552.700000,2688.000000,16384.000000,19.300000
48,13556.644000, 1024.000000,1495.100000,2708.000000,16384.000000,19.300000
49,13566.354000, 1024.000000,1457.300000,2560.000000,16384.000000,19.000000
50,15245.649000, 1024.000000,1517.200000,2832.000000,16384.000000,19.000000
