Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxHeap(MB),MaxNonHeap(MB)
1,21032.474000, 1024.000000,1526.000000,2640.000000,16384.000000,19.100000
2,21713.632000, 1024.000000,1538.900000,2616.000000,16384.000000,18.100000
3,21019.885000, 1024.000000,1532.200000,2576.000000,16384.000000,18.900000
4,21872.913000, 1024.000000,1512.600000,2720.000000,16384.000000,18.900000
5,21868.696000, 1024.000000,1551.700000,2648.000000,16384.000000,18.700000
6,21338.056000, 1024.000000,1557.400000,2672.000000,16384.000000,18.900000
7,21083.414000, 1024.000000,1521.800000,2736.000000,16384.000000,18.000000
8,20576.156000, 1024.000000,1554.800000,2708.000000,16384.000000,18.100000
9,20244.647000, 1024.000000,1544.400000,2560.000000,16384.000000,18.000000
10,22020.040000, 1024.000000,1553.500000,2720.000000,16384.000000,18.900000
11,21465.346000, 1024.000000,1465.200000,2560.000000,16384.000000,19.100000
12,22175.300000, 1024.000000,1298.500000,2560.000000,16384.000000,18.900000
13,21147.680000, 1024.000000,1561.600000,2560.000000,16384.000000,19.100000
14,22119.526000, 1024.000000,1523.100000,2676.000000,16384.000000,18.600000
15,22341.239000, 1024.000000,1502.700000,2640.000000,16384.000000,19.000000
16,21681.265000, 1024.000000,1568.400000,2640.000000,16384.000000,19.100000
17,21333.060000, 1024.000000,1544.900000,2696.000000,16384.000000,18.100000
18,20938.385000, 1024.000000,1522.800000,2656.000000,16384.000000,19.000000
19,20807.816000, 1024.000000,1459.100000,2632.000000,16384.000000,18.700000
20,22944.550000, 1024.000000,1567.200000,2760.000000,16384.000000,18.700000
21,20637.307000, 1024.000000,1388.400000,2560.000000,16384.000000,19.100000
22,20829.353000, 1024.000000,1525.300000,2640.000000,16384.000000,19.200000
23,21087.801000, 1024.000000,1518.700000,2564.000000,16384.000000,19.200000
24,21346.027000, 1024.000000,1539.500000,2632.000000,16384.000000,18.900000
25,21243.188000, 1024.000000,1409.600000,2608.000000,16384.000000,18.100000
26,21693.763000, 1024.000000,1557.400000,2656.000000,16384.000000,18.600000
27,22190.337000, 1024.000000,1585.700000,3008.000000,16384.000000,18.000000
28,22186.650000, 1024.000000,1503.800000,2784.000000,16384.000000,18.900000
29,22312.208000, 1024.000000,1586.600000,2664.000000,16384.000000,19.100000
30,22878.475000, 1024.000000,1519.200000,3160.000000,16384.000000,19.200000
31,20393.335000, 1024.000000,1489.300000,2560.000000,16384.000000,19.000000
32,20458.935000, 1024.000000,1550.200000,2804.000000,16384.000000,19.000000
33,20571.038000, 1024.000000,1527.800000,2660.000000,16384.000000,19.300000
34,20866.304000, 1024.000000,1619.100000,2888.000000,16384.000000,18.500000
35,20834.352000, 1024.000000,1536.400000,2636.000000,16384.000000,18.700000
36,20737.146000, 1024.000000,1666.300000,2780.000000,16384.000000,18.100000
37,21047.942000, 1024.000000,1781.400000,3084.000000,16384.000000,19.300000
38,20977.487000, 1024.000000,1484.100000,3020.000000,16384.000000,19.000000
39,20908.161000, 1024.000000,1517.700000,2880.000000,16384.000000,19.000000
40,16323.500000, 1024.000000,1696.600000,3440.000000,16384.000000,18.000000
41,22645.798000, 1024.000000,1329.700000,2560.000000,16384.000000,19.100000
42,23063.901000, 1024.000000,1511.000000,2636.000000,16384.000000,18.500000
43,22372.984000, 1024.000000,1403.500000,2584.000000,16384.000000,18.700000
44,23264.884000, 1024.000000,1651.000000,2948.000000,16384.000000,19.000000
45,23428.055000, 1024.000000,1472.300000,2560.000000,16384.000000,19.000000
46,22938.007000, 1024.000000,1541.300000,2648.000000,16384.000000,18.700000
47,22660.802000, 1024.000000,1564.500000,2720.000000,16384.000000,18.700000
48,22392.704000, 1024.000000,1497.500000,2612.000000,16384.000000,19.000000
49,22263.957000, 1024.000000,1304.000000,2560.000000,16384.000000,18.100000
50,24049.052000, 1024.000000,1435.100000,2984.000000,16384.000000,18.700000
