Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
1,498.000000,16,0.000000,2.153333e-51,28,5,89,7,21,3,121,226,31,301,807,72,4,11,135,32
2,492.000000,16,0.000000,2.976986e-51,27,7,93,7,19,2,121,219,34,213,806,72,5,10,134,31
3,501.000000,16,0.000000,2.187411e-51,28,7,86,7,21,3,121,177,36,239,799,72,5,10,135,29
4,492.000000,16,0.000000,1.887955e-51,28,8,92,7,19,1,121,198,35,248,803,72,5,11,133,28
5,480.000000,16,0.000000,1.642230e-51,28,8,92,6,21,2,120,179,34,256,800,72,4,10,135,30
6,484.000000,16,0.000000,1.885314e-51,26,7,88,7,21,3,119,223,36,181,806,72,5,11,135,31
7,487.000000,16,0.000000,1.656305e-51,28,8,92,7,21,2,121,182,35,228,806,68,5,8,134,31
8,493.000000,16,0.000000,2.197148e-51,28,8,94,7,21,2,118,167,35,229,804,71,4,11,135,32
9,496.000000,16,0.000000,1.624375e-51,28,8,93,6,21,2,121,201,33,172,802,71,4,11,134,32
10,487.000000,16,0.000000,1.427411e-51,28,6,87,7,21,3,121,163,34,215,805,72,5,11,132,31
11,489.000000,16,0.000000,1.403311e-51,28,7,93,5,21,3,121,248,35,220,806,72,3,11,131,30
12,494.000000,16,0.000000,2.047989e-51,28,8,92,6,21,2,119,164,36,292,807,72,4,9,134,31
13,513.000000,16,0.000000,2.248586e-51,28,7,91,6,21,3,119,265,35,179,807,71,4,11,133,29
14,489.000000,16,0.000000,2.026952e-51,28,5,91,7,21,2,121,294,35,186,804,71,4,11,135,30
15,496.000000,16,0.000000,2.123664e-51,28,7,90,7,18,2,121,246,35,155,807,72,5,11,134,31
16,498.000000,16,0.000000,1.255367e-51,28,7,92,7,20,3,121,265,34,208,804,72,4,8,129,31
17,501.000000,16,0.000000,1.990345e-51,27,7,90,6,19,2,120,221,35,262,805,70,5,11,135,31
18,496.000000,16,0.000000,1.165933e-51,27,7,87,7,21,2,119,241,36,179,807,72,4,11,132,31
19,514.000000,16,0.000000,2.054083e-51,28,7,87,7,21,2,119,208,33,230,807,72,4,11,135,32
20,518.000000,16,0.000000,1.784976e-51,28,7,94,7,18,2,121,198,36,208,805,72,5,10,132,29
21,485.000000,16,0.000000,4.072834e-51,28,7,90,7,21,3,119,198,36,217,803,72,5,10,134,30
22,490.000000,16,0.000000,4.752893e-51,28,6,92,7,21,3,120,205,36,244,805,70,5,10,132,32
23,503.000000,16,0.000000,1.526099e-51,28,8,91,7,20,2,121,239,36,203,805,68,3,10,134,32
24,484.000000,16,0.000000,1.523298e-51,28,6,93,6,21,1,121,260,35,255,804,70,4,11,134,29
25,495.000000,16,0.000000,1.881039e-51,28,6,92,7,21,2,121,206,35,258,806,72,5,10,135,25
26,492.000000,16,0.000000,1.652755e-51,27,6,94,6,21,3,120,186,33,258,804,72,5,11,135,28
27,484.000000,16,0.000000,1.477520e-51,28,8,83,7,21,2,120,194,36,270,806,72,4,11,135,29
28,487.000000,16,0.000000,2.003516e-51,27,6,94,7,20,3,121,249,36,183,802,69,4,11,135,30
29,483.000000,16,0.000000,1.869008e-51,28,6,94,7,19,1,121,207,36,299,805,72,4,9,135,31
30,490.000000,16,0.000000,1.487843e-51,28,7,92,6,20,1,120,281,35,200,803,72,4,11,134,30
31,497.000000,16,0.000000,1.697524e-51,27,8,94,7,20,1,120,294,36,169,805,70,5,9,134,31
32,494.000000,16,0.000000,1.422772e-51,28,6,94,6,19,2,120,255,36,210,803,71,4,11,133,30
33,499.000000,16,0.000000,1.304180e-51,28,7,89,6,17,3,121,202,36,249,807,70,5,10,134,32
34,505.000000,16,0.000000,4.290666e-51,27,8,94,7,21,3,120,179,35,192,801,72,5,10,135,32
35,507.000000,16,0.000000,1.217433e-51,28,6,87,6,21,3,121,262,36,151,805,71,4,11,132,32
36,495.000000,16,0.000000,2.260336e-51,27,7,94,7,19,3,121,231,36,163,804,70,5,11,135,28
37,487.000000,16,0.000000,2.086052e-51,28,8,94,5,21,3,121,188,35,203,806,72,4,11,131,31
38,502.000000,16,0.000000,1.613243e-51,28,6,94,7,20,3,119,264,34,197,805,71,4,10,131,31
39,481.000000,16,0.000000,2.130000e-51,27,7,92,7,21,3,120,220,36,192,800,71,4,11,133,30
40,489.000000,16,0.000000,2.176677e-51,28,8,92,7,21,2,121,208,34,194,803,67,5,11,135,31
41,491.000000,16,0.000000,2.658328e-51,27,8,91,6,20,2,121,197,32,251,807,71,5,11,135,32
42,490.000000,16,0.000000,1.989311e-51,27,6,94,7,21,3,121,167,35,292,806,69,4,10,134,31
43,501.000000,16,0.000000,1.704058e-51,28,7,92,7,20,1,119,205,35,287,802,70,5,10,135,31
44,479.000000,16,0.000000,1.573415e-51,28,8,94,7,21,2,120,185,34,256,806,71,3,10,131,32
45,497.000000,16,0.000000,2.313904e-51,28,8,85,7,21,2,121,186,36,213,805,69,5,11,135,31
46,503.000000,16,0.000000,2.998311e-51,28,6,92,6,21,3,121,228,34,182,802,72,5,10,135,31
47,503.000000,16,0.000000,1.215792e-51,28,7,94,7,21,3,119,152,31,288,807,72,5,9,133,32
48,498.000000,16,0.000000,1.205563e-51,28,7,93,7,19,3,119,260,32,158,807,70,4,11,134,32
49,501.000000,16,0.000000,1.243256e-51,27,8,88,7,21,2,120,197,35,242,800,71,4,11,133,30
50,487.000000,16,0.000000,1.838411e-51,28,6,93,6,20,2,120,186,35,252,806,71,4,11,135,31
