Run,countDM,numSol,ratioDM
1,79,40000,0.00197500000000000019
2,1,40000,0.00002500000000000000
3,0,40000,0.00000000000000000000
4,0,40000,0.00000000000000000000
5,24,40000,0.00059999999999999995
6,62,40000,0.00154999999999999995
7,25,40000,0.00062500000000000001
8,16,40000,0.00040000000000000002
9,0,40000,0.00000000000000000000
10,0,40000,0.00000000000000000000
11,51,40000,0.00127500000000000009
12,13,40000,0.00032499999999999999
13,0,40000,0.00000000000000000000
14,0,40000,0.00000000000000000000
15,1,40000,0.00002500000000000000
16,0,40000,0.00000000000000000000
17,1,40000,0.00002500000000000000
18,0,40000,0.00000000000000000000
19,14,40000,0.00035000000000000000
20,0,40000,0.00000000000000000000
21,2,40000,0.00005000000000000000
22,5,40000,0.00012500000000000000
23,28,40000,0.00069999999999999999
24,4,40000,0.00010000000000000000
25,0,40000,0.00000000000000000000
26,100,40000,0.00250000000000000005
27,3,40000,0.00007499999999999999
28,5,40000,0.00012500000000000000
29,7,40000,0.00017500000000000000
30,2,40000,0.00005000000000000000
31,13,40000,0.00032499999999999999
32,0,40000,0.00000000000000000000
33,0,40000,0.00000000000000000000
34,0,40000,0.00000000000000000000
35,0,40000,0.00000000000000000000
36,10,40000,0.00025000000000000001
37,15,40000,0.00037500000000000001
38,22,40000,0.00055000000000000003
39,137,40000,0.00342500000000000009
40,0,40000,0.00000000000000000000
41,2,40000,0.00005000000000000000
42,0,40000,0.00000000000000000000
43,46,40000,0.00114999999999999998
44,37,40000,0.00092500000000000004
45,4,40000,0.00010000000000000000
46,31,40000,0.00077499999999999997
47,0,40000,0.00000000000000000000
48,12,40000,0.00029999999999999997
49,0,40000,0.00000000000000000000
50,0,40000,0.00000000000000000000
