Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxHeap(MB),MaxNonHeap(MB)
1,39675.447000, 1024.000000,1583.600000,2696.000000,16384.000000,18.100000
2,40416.388000, 1024.000000,1857.300000,3296.000000,16384.000000,18.100000
3,39889.737000, 1024.000000,1619.500000,2756.000000,16384.000000,18.000000
4,40049.522000, 1024.000000,1720.200000,3276.000000,16384.000000,18.000000
5,39726.438000, 1024.000000,1846.300000,3072.000000,16384.000000,17.800000
6,39748.974000, 1024.000000,1792.300000,3136.000000,16384.000000,18.000000
7,38724.286000, 1024.000000,1972.600000,3284.000000,16384.000000,18.000000
8,36757.985000, 1024.000000,1910.200000,3404.000000,16384.000000,18.000000
9,36336.772000, 1024.000000,1815.600000,3224.000000,16384.000000,17.900000
10,39941.899000, 1024.000000,1807.500000,3324.000000,16384.000000,18.100000
11,40205.048000, 1024.000000,1742.500000,3072.000000,16384.000000,17.900000
12,41108.776000, 1024.000000,1780.900000,3308.000000,16384.000000,18.000000
13,40167.325000, 1024.000000,1644.400000,2996.000000,16384.000000,17.900000
14,41207.243000, 1024.000000,1791.300000,3120.000000,16384.000000,18.200000
15,40789.652000, 1024.000000,1685.600000,3084.000000,16384.000000,17.900000
16,39941.803000, 1024.000000,1799.000000,3236.000000,16384.000000,18.000000
17,39156.913000, 1024.000000,1857.000000,3228.000000,16384.000000,18.000000
18,37109.140000, 1024.000000,1924.100000,3348.000000,16384.000000,18.100000
19,37014.981000, 1024.000000,1701.400000,3072.000000,16384.000000,18.000000
20,41191.660000, 1024.000000,1997.500000,3344.000000,16384.000000,18.100000
21,39729.785000, 1024.000000,1638.600000,3072.000000,16384.000000,18.000000
22,40549.336000, 1024.000000,1707.900000,2876.000000,16384.000000,18.000000
23,40113.956000, 1024.000000,1779.800000,3072.000000,16384.000000,18.000000
24,40817.747000, 1024.000000,1927.100000,3336.000000,16384.000000,18.100000
25,40486.196000, 1024.000000,1673.500000,3072.000000,16384.000000,17.800000
26,40264.595000, 1024.000000,1790.500000,3092.000000,16384.000000,18.000000
27,38509.444000, 1024.000000,1956.200000,3588.000000,16384.000000,18.000000
28,36340.455000, 1024.000000,1897.300000,3240.000000,16384.000000,18.100000
29,36509.989000, 1024.000000,1878.800000,3304.000000,16384.000000,18.000000
30,39788.134000, 1024.000000,1820.100000,3156.000000,16384.000000,17.900000
31,39311.328000, 1024.000000,1641.700000,2868.000000,16384.000000,17.900000
32,40223.390000, 1024.000000,1705.100000,3140.000000,16384.000000,18.000000
33,39290.533000, 1024.000000,1644.800000,2780.000000,16384.000000,18.000000
34,40138.249000, 1024.000000,1802.500000,3248.000000,16384.000000,18.100000
35,39798.163000, 1024.000000,1906.200000,3264.000000,16384.000000,17.800000
36,39628.519000, 1024.000000,1827.300000,3156.000000,16384.000000,18.100000
37,38894.376000, 1024.000000,1873.300000,3160.000000,16384.000000,18.000000
38,36574.520000, 1024.000000,1890.300000,3192.000000,16384.000000,18.100000
39,36151.217000, 1024.000000,1674.000000,3184.000000,16384.000000,18.000000
40,39491.653000, 1024.000000,1845.300000,3280.000000,16384.000000,18.000000
41,38320.965000, 1024.000000,1658.700000,2760.000000,16384.000000,18.100000
42,38931.476000, 1024.000000,1837.900000,3072.000000,16384.000000,18.000000
43,37878.298000, 1024.000000,1677.700000,2892.000000,16384.000000,18.000000
44,39119.980000, 1024.000000,1850.000000,3072.000000,16384.000000,18.000000
45,38920.769000, 1024.000000,1851.900000,3164.000000,16384.000000,18.000000
46,38575.939000, 1024.000000,1906.100000,3224.000000,16384.000000,18.000000
47,37883.926000, 1024.000000,1852.800000,3228.000000,16384.000000,18.000000
48,36463.154000, 1024.000000,1782.200000,3112.000000,16384.000000,18.000000
49,36201.438000, 1024.000000,1657.900000,3112.000000,16384.000000,18.000000
50,39525.953000, 1024.000000,1855.500000,3168.000000,16384.000000,18.000000
