Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxHeap(MB),MaxNonHeap(MB)
1,20608.658000, 1024.000000,1474.000000,2600.000000,16384.000000,18.400000
2,20820.847000, 1024.000000,1498.000000,2544.000000,16384.000000,17.700000
3,20560.020000, 1024.000000,1119.900000,2616.000000,16384.000000,18.100000
4,21056.519000, 1024.000000,1508.400000,2816.000000,16384.000000,18.700000
5,20758.865000, 1024.000000,1404.300000,3044.000000,16384.000000,17.600000
6,20688.782000, 1024.000000,1426.300000,2800.000000,16384.000000,17.600000
7,20380.554000, 1024.000000,1871.900000,3228.000000,16384.000000,18.400000
8,16306.233000, 1024.000000,1711.000000,2976.000000,16384.000000,17.700000
9,16365.546000, 1024.000000,1456.200000,2516.000000,16384.000000,18.400000
10,19333.765000, 1024.000000,1650.100000,3296.000000,16384.000000,18.800000
11,21212.871000, 1024.000000,1408.500000,2384.000000,16384.000000,18.700000
12,21537.565000, 1024.000000,1503.900000,3040.000000,16384.000000,18.900000
13,21228.432000, 1024.000000,1482.100000,2572.000000,16384.000000,18.800000
14,21829.450000, 1024.000000,1431.900000,2908.000000,16384.000000,18.300000
15,21529.348000, 1024.000000,1166.700000,2408.000000,16384.000000,18.800000
16,21350.625000, 1024.000000,1348.300000,2520.000000,16384.000000,18.500000
17,21050.168000, 1024.000000,1431.900000,2700.000000,16384.000000,18.400000
18,16637.886000, 1024.000000,1632.800000,2912.000000,16384.000000,18.700000
19,16524.673000, 1024.000000,1327.100000,2592.000000,16384.000000,19.000000
20,19189.981000, 1024.000000,1739.800000,3068.000000,16384.000000,18.700000
21,17990.967000, 1024.000000,1540.200000,2700.000000,16384.000000,18.500000
22,18363.237000, 1024.000000,1664.500000,2892.000000,16384.000000,18.600000
23,18073.766000, 1024.000000,1301.600000,2988.000000,16384.000000,18.600000
24,18392.774000, 1024.000000,1505.100000,2848.000000,16384.000000,18.600000
25,18060.596000, 1024.000000,1221.100000,2592.000000,16384.000000,18.200000
26,18189.214000, 1024.000000,1500.100000,3060.000000,16384.000000,18.700000
27,18320.528000, 1024.000000,1457.100000,2796.000000,16384.000000,18.400000
28,17088.587000, 1024.000000,1717.200000,3108.000000,16384.000000,18.800000
29,17077.511000, 1024.000000,1401.900000,2720.000000,16384.000000,18.400000
30,19537.204000, 1024.000000,1640.200000,2816.000000,16384.000000,18.800000
31,18172.810000, 1024.000000,1541.700000,2588.000000,16384.000000,18.700000
32,18422.843000, 1024.000000,1610.200000,2976.000000,16384.000000,18.900000
33,18101.008000, 1024.000000,1425.800000,2708.000000,16384.000000,18.700000
34,18668.275000, 1024.000000,1539.200000,2884.000000,16384.000000,18.100000
35,18409.964000, 1024.000000,1277.500000,2880.000000,16384.000000,18.700000
36,18075.244000, 1024.000000,1519.300000,2768.000000,16384.000000,18.200000
37,23631.907000, 1024.000000,1743.300000,3056.000000,16384.000000,18.900000
38,23858.070000, 1024.000000,1808.300000,3336.000000,16384.000000,18.700000
39,23851.157000, 1024.000000,1425.000000,2796.000000,16384.000000,18.700000
40,25811.521000, 1024.000000,1343.700000,3368.000000,16384.000000,18.000000
41,17630.362000, 1024.000000,1456.900000,2588.000000,16384.000000,19.000000
42,18159.882000, 1024.000000,1772.100000,3044.000000,16384.000000,18.900000
43,18018.831000, 1024.000000,1134.300000,2756.000000,16384.000000,18.500000
44,18618.225000, 1024.000000,1455.700000,3252.000000,16384.000000,18.800000
45,18213.270000, 1024.000000,1367.200000,2920.000000,16384.000000,18.500000
46,18105.954000, 1024.000000,1568.200000,3252.000000,16384.000000,18.300000
47,18137.271000, 1024.000000,1722.900000,3116.000000,16384.000000,18.800000
48,16448.346000, 1024.000000,1486.700000,3012.000000,16384.000000,19.000000
49,16360.950000, 1024.000000,1479.700000,2868.000000,16384.000000,18.300000
50,19116.319000, 1024.000000,1493.500000,3036.000000,16384.000000,18.800000
