Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
28,7268.095000,3,0.006400,3.717672e-47,56,12,188,14,42,6,242,318,72,299,1614,144,10,22,270,64
29,7224.334000,3,0.007100,3.676365e-47,56,12,188,14,42,6,242,318,72,298,1614,144,10,22,270,64
30,8092.382000,3,0.006500,3.428520e-47,56,12,188,14,42,6,242,318,72,292,1614,144,10,22,270,64
31,7805.469000,3,0.003600,1.966235e-47,56,11,188,14,42,6,242,306,72,294,1614,144,10,22,270,64
32,7900.776000,3,0.002600,1.348276e-47,56,11,188,14,42,6,242,297,72,277,1614,144,10,22,270,64
33,7828.669000,3,0.006000,2.423371e-47,56,11,188,14,42,6,242,318,72,297,1614,144,10,22,270,64
34,7934.552000,3,0.002700,5.307550e-48,56,10,188,14,42,6,242,292,72,268,1614,144,10,22,270,64
35,7932.973000,3,0.007600,4.416594e-47,56,12,188,14,42,6,242,324,72,308,1614,144,10,22,270,64
36,7768.059000,3,0.003800,1.559770e-47,56,11,188,14,42,6,242,302,72,281,1614,144,10,22,270,64
37,7826.315000,3,0.003900,3.428520e-47,56,12,188,14,42,6,242,318,72,292,1614,144,10,22,270,64
38,7550.570000,3,0.002900,1.661845e-47,56,11,188,14,42,6,242,305,72,282,1614,144,10,22,270,64
39,7413.616000,3,0.005500,1.387931e-47,56,11,188,14,42,6,242,297,72,279,1614,144,10,22,270,64
40,7921.792000,3,0.004300,2.214080e-47,56,11,188,14,42,6,242,310,72,299,1614,144,10,22,270,64
41,7983.039000,3,0.005200,1.454023e-47,56,11,188,14,42,6,242,303,72,275,1614,144,10,22,270,64
42,8126.905000,3,0.006600,3.974329e-47,56,12,188,14,42,6,242,325,72,297,1614,144,10,22,270,64
43,7803.335000,3,0.005500,2.278336e-47,56,11,188,14,42,6,242,316,72,294,1614,144,10,22,270,64
44,8079.688000,3,0.005500,1.938697e-47,56,11,188,14,42,6,242,309,72,289,1614,144,10,22,270,64
45,8062.782000,3,0.004200,1.987165e-47,56,11,188,14,42,6,242,309,72,291,1614,144,10,22,270,64
46,7824.604000,3,0.004400,2.107599e-47,56,11,188,14,42,6,242,313,72,291,1614,144,10,22,270,64
47,7912.008000,3,0.004700,1.398212e-47,56,11,188,14,42,6,242,299,72,277,1614,144,10,22,270,64
48,7602.569000,3,0.004900,2.107599e-47,56,11,188,14,42,6,242,313,72,291,1614,144,10,22,270,64
49,7444.026000,3,0.006100,3.816810e-47,56,12,188,14,42,6,242,320,72,299,1614,144,10,22,270,64
50,8051.316000,3,0.007500,4.154980e-47,56,12,188,14,42,6,242,325,72,301,1614,144,10,22,270,64
