Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
23,284.000000,16,0.000000,3.971526e-48,55,12,186,11,36,4,242,436,69,358,1614,144,10,21,268,59
24,261.000000,16,0.000000,4.728517e-48,56,16,182,14,38,6,242,410,68,298,1611,136,8,20,268,57
25,269.000000,16,0.000000,3.043336e-48,56,14,176,13,37,5,242,402,70,342,1607,143,9,18,261,61
26,275.000000,16,0.000000,4.415192e-48,56,13,183,14,40,3,242,504,72,284,1606,141,8,19,270,56
27,278.000000,16,0.000000,5.524924e-48,56,16,187,14,42,6,242,320,72,274,1613,139,8,18,263,60
28,270.000000,16,0.000000,3.450249e-48,56,11,183,14,39,5,238,390,64,454,1614,143,9,20,265,59
29,281.000000,16,0.000000,4.541039e-48,56,12,181,14,39,6,242,442,65,378,1609,140,10,18,267,54
30,266.000000,16,0.000000,4.895640e-48,55,16,180,12,40,5,239,440,72,302,1595,141,9,22,270,57
31,281.000000,16,0.000000,3.018164e-48,56,16,184,13,42,2,239,302,67,459,1607,140,10,22,270,56
32,274.000000,16,0.000000,3.018164e-48,56,16,184,13,42,2,239,302,67,459,1607,140,10,22,270,56
33,276.000000,16,0.000000,3.018164e-48,56,16,184,13,42,2,239,302,67,459,1607,140,10,22,270,56
34,267.000000,16,0.000000,3.018164e-48,56,16,184,13,42,2,239,302,67,459,1607,140,10,22,270,56
35,274.000000,16,0.000000,3.018164e-48,56,16,184,13,42,2,239,302,67,459,1607,140,10,22,270,56
36,286.000000,16,0.000000,4.572799e-48,55,12,177,14,42,5,239,396,72,304,1600,139,10,22,268,60
37,259.000000,16,0.000000,4.238328e-48,55,16,178,14,42,4,242,302,71,315,1612,141,8,18,270,61
38,264.000000,16,0.000000,5.574412e-48,54,12,176,14,41,4,241,429,72,454,1598,142,10,20,269,55
39,265.000000,16,0.000000,3.165310e-48,55,15,179,13,40,3,242,422,70,318,1613,138,8,22,267,56
40,264.000000,16,0.000000,3.293573e-48,55,12,187,13,36,6,242,358,71,333,1595,144,10,21,270,57
41,275.000000,16,0.000000,5.917875e-48,55,13,187,12,42,5,242,382,71,332,1604,143,10,18,267,55
42,261.000000,16,0.000000,5.917875e-48,55,13,187,12,42,5,242,382,71,332,1604,143,10,18,267,55
43,266.000000,16,0.000000,5.917875e-48,55,13,187,12,42,5,242,382,71,332,1604,143,10,18,267,55
44,256.000000,16,0.000000,5.917875e-48,55,13,187,12,42,5,242,382,71,332,1604,143,10,18,267,55
45,264.000000,16,0.000000,5.917875e-48,55,13,187,12,42,5,242,382,71,332,1604,143,10,18,267,55
46,269.000000,16,0.000000,4.903207e-48,55,13,183,13,41,6,241,345,69,372,1613,136,9,18,268,62
47,265.000000,16,0.000000,3.815493e-48,55,13,182,14,42,5,239,421,70,312,1609,141,8,20,260,61
48,264.000000,16,0.000000,2.633455e-48,54,14,180,14,42,5,241,287,71,349,1606,138,9,22,267,58
49,266.000000,16,0.000000,6.766065e-48,54,13,187,13,38,5,241,385,71,359,1613,141,9,19,270,58
50,272.000000,16,0.000000,1.591098e-47,56,15,188,14,39,5,239,343,66,395,1613,141,9,21,270,60
