Run,countDM,numSol,ratioDM
1,6,40000,0.00014999999999999999
2,10,40000,0.00025000000000000001
3,4,40000,0.00010000000000000000
4,32,40000,0.00080000000000000004
5,4,40000,0.00010000000000000000
6,0,40000,0.00000000000000000000
7,10,40000,0.00025000000000000001
8,8,40000,0.00020000000000000001
9,296,40000,0.00740000000000000033
10,848,40000,0.02120000000000000009
11,25,40000,0.00062500000000000001
12,25,40000,0.00062500000000000001
13,4,40000,0.00010000000000000000
14,3,40000,0.00007499999999999999
15,5,40000,0.00012500000000000000
16,174,40000,0.00434999999999999970
17,15,40000,0.00037500000000000001
18,121,40000,0.00302499999999999991
19,0,40000,0.00000000000000000000
20,0,40000,0.00000000000000000000
21,3,40000,0.00007499999999999999
22,40,40000,0.00100000000000000002
23,93,40000,0.00232499999999999981
24,76,40000,0.00190000000000000000
25,11,40000,0.00027500000000000002
26,23,40000,0.00057499999999999999
27,1,40000,0.00002500000000000000
28,104,40000,0.00259999999999999988
29,123,40000,0.00307500000000000004
30,142,40000,0.00355000000000000020
31,44,40000,0.00110000000000000007
32,44,40000,0.00110000000000000007
33,59,40000,0.00147499999999999997
34,37,40000,0.00092500000000000004
35,4,40000,0.00010000000000000000
36,24,40000,0.00059999999999999995
37,3,40000,0.00007499999999999999
38,302,40000,0.00755000000000000029
39,20,40000,0.00050000000000000001
40,3,40000,0.00007499999999999999
41,12,40000,0.00029999999999999997
42,12,40000,0.00029999999999999997
43,11,40000,0.00027500000000000002
44,1,40000,0.00002500000000000000
45,22,40000,0.00055000000000000003
46,11,40000,0.00027500000000000002
47,9,40000,0.00022499999999999999
48,10,40000,0.00025000000000000001
49,26,40000,0.00064999999999999997
50,42,40000,0.00104999999999999994
